line,label
bueno en navidad mi mamá siempre cocina picana ese es el plato de mi familia y hace unos años mi mamá implementó la idea de de pasar los cuatro mi mamá mi papá mi hermana y yo en familia en la navidad y bueno a lo largo de la noche vamos a visitar a la familia de mi papá y después a la familia de mi mamá o viceversa bueno comemos pasamos un rato y a eso de las once y media ya estamos volviendo a mi casa para a las doce en punto comer y festejar no la navidad en familia los cuatro bueno después se abren los regalos que esa es la parte muy linda no más en la infancia en la niñez que que bueno siempre siempre me daba esa esa emoción de recibir regalos de que me los den al día siguiente igual por ejemplo el veinticinco de diciembre siempre voy a visitar mitad de un día a una familia y mitad de otro día a la fam a la otra familia y comer recibir regalos estar con la familia eso siempre hace feliz a a uno no pasar tiempo con la familia más en esas fechas especiales,lapaz
actualmente no no no no sigo esas costumbres pero hace unos años sí me acuerdo que de la familia de mi mam de mi papá mi abuela paterna sí hacía lo de los doce iglesias los doce platos creo que no no estoy muy seguro era pequeño pero sí me acuerdo que íbamos a visitar esa noche a varias iglesias pero mi familia actualmente no creo que no no sigue mucho esas costumbres,lapaz
bueno actualmente sí solo me dedico al fútbol y bueno siempre siempre con la bueno la mentalidad siempre con la mentalidad de si no lle de si de si no llegó a ser profesional si tengo que tener una carrera de respaldo y y bueno creo que sino se me da este año poco a poco iré pensando tal vez al próximo año inscribirme a a alguna universidad en la carrera que estaba viendo la más me convence es ingeniería comercial y y bueno sí mi mamá de esa parte me igual me está presionando en cuanto a que tengo que estudiar en sacar una profesión y bueno todo ese tema que sí el próximo año lo voy a lo voy a implementar,lapaz
sí bueno tuve dos que que sí me gustaron bastante uno fue el dos mil catorce que viajé al mundial de brasil pude presenciar dos parti dos ver a mi ídolo james rodríguez que ese rato era un crack con el bueno estaba en el mónaco pero gracias a ese mundial se fue al real madrid y bosnia herzegovina contra japón fue el primer partido que fui bosnia contra japón y posteriormente fui al de colombia perdón me he equivocado era bosnia contra nigeria y colombia contra japón así eran los partidos y muy linda la experiencia solo viajé con mi papá fuimos a cuiabá de la zona ma es una ciudad cercana a entity y pudimos encontrar a una familia que nos acogió de allá de brasil y nos acogió muy bien nos dio muy aparte de de ir al mundial nos fue una muy linda muy familia que nos llevaba a lugares turísticos de cuiabá y tenían una finca con con vacas caballos con una granja digamos con igual había un lago tenían su pequeño lago que pescaban y bueno toda esa experiencia todo lo que generó el mundial se vive de otra manera cuando te gusta el fútbol más más la buena experiencia que tuve allá en cuiabá fue fue muy linda fue muy lindo viaje y el segundo que sí me acuerdo fue el siguiente año dos mil quince pude viajar con toda mi familia a estados unidos a miami y y a orlando que bueno fue una semana y tres días si no mal si no mal recuerdo que una semana completa era ir a los parques a universal a disney y eran las épocas de fin de año y pues pasamos navidad en familia viendo el castillo y fue muy lindo fue muy lindo porque hay shows todo todo el rato son shows en esas en esos parques comer comida distinta no de me acuerdo que habían estas piernas de pavo que eran inmensas eran muy grandes y yo les decía uy no mira qué rico quiero una así y nos compramos uno cada uno no sabíamos que que nos íbamos a llenar y nos íbamos a empalagar de esa pierna y ninguno ha acabado y bueno son cosas que que son lindas no en familia entrar a los parques a los juegos tener esos shows esa vivencia que te brinda ese país fue fue muy lindo y valió mucho la pena pasar navidad allá en estados unidos fue muy linda experiencia junto en familia bueno en familia y bueno igual el mundial que solo fue con mi padre y bueno fueron dos viajes muy lindos,lapaz
sí soy muy fan de de los videojuegos siempre desde pequeño fui vicioso por así decirlo siempre tuve wii play y soy de play la verdad no me voy mucho por el lado de xbox siempre fui el el el que me gustaba el fifa y el mejor del fifa de mi curso siempre me dedicaba bastante le dedicaba bastante tiempo al fifa la verdad en fines de semana y o días de semana cuando se daba y me gustaba mucho jugar y hubo una época del no tal vez hasta el hasta cuarentena dos mil veinte que justo salió el juego fortnite y no pues la sensación en todas las plataformas en todos los jóvenes que les gusta jugar y y le dedicaba bastantes horas al fortnite fue fue una muy linda época porque más allá de del juego podías hablar con tus amigos jugar yo me me gustaba esa esa como soy fanático de los juegos con mis amigos le metíamos todo el día peor en cuarentena lógicamente mi mamá se cansaba de que juegue y nada pue tuve mis tuve me riñó por varias por varias varios días que estuve jugando todo el día no y bueno le dediqué bastantes horas pero creo que el el juego que más me gusta es fifa por el tema del fútbol no porque me encanta el fútbol y y bueno lo juego bastante,lapaz
bueno es es bueno es muy simple je es como un juego que que caen cien personas en un mapa y tiene que ganar uno solo uno y y hay varias zonas que en las que puedes caer puedes recolectar material este juego se caracteri caracteriza por la construcción eso fue lo innovador de de este juego en cuanto a los demás por eso se diferenció y se hizo tan famoso la construcción eso quién lo iba a pensar de poder construir hacer estructuras bueno de eso se diferenció creo que atra atrajo bastante a a muchos muchos muchos jóvenes que que bueno que que ahora se dedican a eso muchos no,lapaz
sí gamers que que bueno se se dedicaron a eso y ga ganaron bastante dinero con eso porque de la mano de plataformas como youtube twitch hasta tik tok se puede monetizar y y se dedicaron a eso y les va bien tienes que ser claramente bueno porque muy pocos sobresalen en cuanto a esos temas pero bueno sí hubo bastante gente que aprovechó ese bum del juego y nada fue fue una época muy linda también en cuanto esa parte de los videojuegos,lapaz
sí bueno me gusta bastante bueno antes sí veía los los que jugaban los gamers no pero ahora me gusta igual por ejemplo auronplay y últimamente estoy viendo bastante franco escamilla el el comediante que bueno tiene sus monólogos y bueno me me gusta ver mucho de eso igual en cuanto a youtube ya no toco mucho youtube más es tik tok digamos que videos cortitos que que te atraen también no que son pueden ser de comedía bueno hay muchas muchas variedades para poder hacer videos y nada eso es bueno actualmente eso lo que más atrae no a la gente videos cortos de diferentes tipos de videos y eso,lapaz
bueno sí bueno actualmente estoy viendo una serie que se llama peaky blinders la recomiendo es muy buena y bueno igual tuve netflix vi la que más me gustó la que más impacto tuvo en mi fue breaking bad no sé si la viste pero fue es muy muy buena serie te agarra en todo momento y bueno también series como bueno como me gusta el fútbol vi una del del barcelona del barcelona que que muestra cómo cómo viven los jugadores dentro del club dentro de de las instalaciones del club y no la verdad hace inspira bastante inspira bastante en cuanto a querer eso no de estar tener la comodidad de de poder ir a la cancha el rato que quieras de tener un gimnasio y bueno bueno son cosas que los clubes grandes como el barcelona lo tienen y también vi la de la historia de carlos tevez la la serie se llama fuerte apache igual muy linda historia muy bueno fue una vida muy dura no pero de ese tipo de historias aprendes también y cómo sobresalió de tantos jóvenes,lapaz
bueno es es una serie que trata de tres hermanos bueno en realidad e es una empresa familiar que se llama peaky blinders justamente y trata de de los negocios por debajo o los ilegales venta de armas tienen sus bueno tienen por un lado la la su comercio legal que es como era era carrera de caballos que bueno la la serie va relacionada a los será es es trata de un de una época antigua y y bueno igual su venta de armas la la ilegal no que que que en esa parte ilegal va más enfocada a la serie que va que tienen problemas con diferentes con diferentes grupos ilegales no como que tienen que son como que maleantes no sé no sé cómo explicarlo no pero va más a ese tema de de logra bueno de de la venta de cosas ilegales y se meten en en problemas graves y te atrapa de cómo salen de los problemas o cómo cómo lo piensan no bueno es es una serie y bueno te atrae bastante a mí por ejemplo sí me atrajo,lapaz
bueno la mi película favorita es el joker no sé si la viste pero es muy buena es muy buena que bueno me atrajo bastante en cuanto al tema de cómo vive alguien o sea más allá del personaje y todo eso ve muestra la vida de del guasón no de cómo cómo se convirtió en lo que es y toda la película te hace te hace sentir te hace empatizar con ese personaje y y no es como en una digamos de batman que es pura acción o está va parte más humana y es muy lindo y también me gusta la parte marvel y toda toda esa línea de superhéroes que bueno últimamente cla la última la última película que vi fue infinity war cuando se terminó pero obviamente sacaron ya más más películas que ya ya no estuve al tanto mucho de eso,lapaz
no gracias a a ti que por la entrevista y nada pues espero lograr mi objetivo,lapaz
muchas gracias hasta luego,lapaz
buenas noches ehh no yo estoy bien me encuentro sano tras haber pasado esa pand la pandemia que nos ha tocado vivir gracias al señor estamos sanos tanto mi persona y y mi familia,lapaz
bueno hemos nos encerrados inutilizados hemos tenido que estar encerrados acá en casa no sabíamos qué hacer todo era que salga que salga en cuestión de económica no pero ya la entrada ya no había hemos acabado todos nuestros recursos,lapaz
bastante bastante ya lo que no podíamos no nos cuidabamos antes como antes de la pandemia no nos cuidabamos ahora ya siempre tenemos un poco de precaución y eso sería todo,lapaz
bueno en la primera pandemia que llegó nosotros nos hemos cuidado no hemos salido no nos ha pasado nada tras haber tras que llegue la segunda época de esa pandemia ahí sí que nos tocó vivir lo que mucha gente ha vivido hasta ha perdido sus seres queridos nosotros no hemos nos ha tocado vivir un poco suave porque yo ehh primero ha sido mi esposa posterior yo mis hijos ehh mis cuatro hijos que tengo acá cercanos han pasado todo esa enfermedad,lapaz
