line,label
la historia es larga y mis hijos se fueron él ahora que está de guardia aquí él se fue a a españa se fue estaba quince años que no hizo nada nada nada no hizo el otro ahorita que está aquí ya dieciséis años no hace nada eso me me enoja pues les digo vea a tus hermanas siendo mujercitas vea vea ellas cómo se adelantaron se hicieron crédito más que atrasadito pagando pero se hicieron crédito no se envidien tú ustedes como hombres trabajen hagan algo vea entonces así la historia ya hace unos seis meses casi se murió mi señora aquí la señora como aún estábamos en pandemia y no tenía ni el seguro ni nada la señora mía le digo que me haga el favorcito de hacerme un certificado de trabajo para sacar un crédito en el banco que me pedían necesitaba cinco mil dólares para la operación y la señora dijo no no tengo de dónde quieres que tenga para eso mismo ustedes votaron por correa ese ladrón se fue robando como un ladrón y retiré vea entonces mejor tuve que poner el terreno como como garantía para sacar el crédito y solo me pedían donde trabajaba entonces le digo así me pasa por pandemia no la señora no nos tiene asegurada no tenemos rol de pago la señora no nos reconoce nada de eso con la necesidad uno toca trabajar ahí siquiera medio sueldo y así entonces bueno como ya tenía crédito no me quedaba algo sí me dieron para qué con eso salvé a mi señora y estando aquí recién estoy casi un mes estoy aquí ya ya nos cogió la pandemia aquí y salimos positivos entre cinco compañeros,2
y claro bueno pasamos allá una semana y de regreso nos cogió el paro porque hubo un un una inestabilidad política acá y hubo un paro en que estuvimos no recuerdo si fue una o dos semanas atascados por el paro o sea ya regresando a casa,2
bastante bastante ya lo que no podíamos no nos cuidabamos antes como antes de la pandemia no nos cuidabamos ahora ya siempre tenemos un poco de precaución y eso sería todo,1
no nada verás nada nada o sea nosotros que llegamos regresamos nos mandaron una paliza porque estaban preocupados realmente o sea porque no fuimos al colegio yo estudiaba en el s allá en el ichimbía entonces el encuentro fue en la cruz roja decidimos nosotros decidimos solo ir ahí ida vuelta por aquí nomás cuando nos dimos cuenta ya estábamos en esmeralda o sea,2
yo en las bueno normalmente se escuchan noticias en las noches no porque llegan de trabajo y así pero yo no escucho noticias en la tele ni en la mañana ni a mediodía ni en la noche por qué porque no me gusta solo escucho noticias tristes mayormente de fam feminicidios infanticidios que esto ha hecho que esto no ha hecho y de la política no y no me gusta porque solo te daña la mente al escuchar eso te causa también miedo miedo a a que salgas de tu casa y te pase algo y no,1
entonces ahí pasamos la como pasa la mayoría pasan mis tíos mis primos mis hermanos,2
yo me acuerdo que cuando mi abuela vivía en sí la mamá de mi papá no sabe poder ni caminar ya porque las abuelas las abuelitas en sí ya tienen hasta cierto tiempo donde no puedes mover ni los huesos y me acuerdo que es sabemos hacer parar un minibús y mi abuela sabe querer subir y hay otros doc hay otros conductores que no tienen paciencia y hasta cuando ya ese momento quería subir con mi abuela o sea apenas todavía los mismos estes los mismos pasajeros decían que se apure pues y el doc el conductor de buena gente le ha dicho espere pues un rato el que se llama la abuelita está subiendo algún día va a ser usted igual así eso puedo ver lo positivo de ese de ese chofer hasta ahora me acuerdo cómo sabe ser tan amable tan paciente para una abuelita porque algún momento todos vamos a llegar a esa edad no si es que llegamos también no,1
sí me he ido a pedernales me he ido a mi a mi tierra misma a la provincia de cotopaxi me he ido a entity a entity esos lugares me he ido,2
uy si hablamos de fechas festivas bueno entity es pues folclórica alegre en cuanto se refiere se refiere a ritmos tenemos bandas tenemos sicuris sicureada tenemos tanto folclor que se puede decir varias fiestas pero sin embargo la que más disfruto y la que más me gusta es la de este mes el quince de julio yo me siento identificado como paceño pico verde chukuta y bueno pues paceño de corazón,1
en un futuro sí viendo cómo van las cosas sí podría podría tener esa opción de casarme y yo la verdad sí quiero,1
espero que cambie más y sea mucho más bonito de lo que es ahora poco a poco también ha de acuerdo a la la dirección la junta de vecinos ellos también se han puesto em las manos a la obra y han empezado a hacer modificaciones y espero que siga así y mejore como te había dicho anteriormente,1
si vienes de afuera tiene que ver un buen lugar y y saber dónde dónde comer,2
el primer lugar las plazas las plazas los parques llevarl llevarle a la perrita a pasear a los parques después todavía no se permitía viajar solo salir hasta cierta hora no había restricciones pero los primeros lugares el parque ir a comer unos heladitos dar unas vueltas tomar un poco de aire de sol eso,1
sí la picana,1
a ver yo creo que tengo o sea con mi familia siempre hemos procurado como hacer viajes juntos entonces quizá uno de los que más nos marcó fue como cuando viajamos como por primera vez a estados unidos porque fue la primera experiencia para casi todos nosotros de varias cosas como subir a un avión estar en otro país ehh tener que movilizarnos movernos conocer muchas cosas nuevas que era como algo que nos sorprendía a todos por primera vez pero también por ejemplo tenemos algún que cuando viajamos por primera vez a a la ciudad natal de mi papá porque también fue conocer un lugar y y una forma de vida que nosotros en la ciudad no podíamos ver por ejemplo ir a un campo y saber lo que es eso no o sea ese tipo de de rutina de cocinar por ejemplo en leña de tomar cosas mucho más naturales de estados unidos estar en el río y también de conocer muchos muchos lugares que que significaron en la vida de mi papá por ejemplo,2
sí sí ella me vestía entonces no sé,2
entonces ya dijimos mi hermano aquí que ellos tenían que haber estado tomando o estaban tomados porque para que estén con el volumen así altísimo y se pasen un rojo entonces eso digo mi hermano se quedó ahí y me dijo que no no podía respirar se acercaron unos señores de ahí de ese barrio y nos dieron nos dieron un poco de agua entonces mi hermano ya se calmó un poco yo también ya me calmé un poco y yo traté de pararme pero ya no podía pararme entonces mi hermano llamó a al al al que estaba a cargo de la presentación,2
sí espérate aquí,2
de este día,2
sí justamente tengo una esposa y tengo seis hijos tengo una esposa tengo seis hijos las cuales bueno pues a ver mi hijo mayor pues prácticamente tiene dieciséis años lo más lo más curioso joven es que bueno se llevan toditos no por dos años excepto por los últimos no mi hijo mayor por ejemplo tiene dieciséis años catorce años doce años el otro era diez años y qué se dice el último cuán cuánto era siete siete años el último siempre a veces se me olvida casi la mayoría de mis hijos pues le comento que dentro de dos años no más se llevan sí y el último a veces que se me pierde es tres años ahorita que me acuerdo cosas de la vida joven a ver mi hijo mi hijo mayor prácticamente se llama m luego es luego viene mi hija que se llama j viene luego ehh mi hijo que se llama l luego de eso viene j luego de eso viene j y la última la pequeña que la última que es c a ver ahorita prácticamente me olvidé decirle joven mi esposa claro que sí se llama m no bueno pues con ella ya llevo mucho tiempo bueno a ver más de más de dieciséis más de dieciséis años ya ya le conozco más de dieciséis años ahorita pues algo que me comentaba no también que quiero comentarle es que bueno a ella la conocí ella prácticamente vendía prácticamente con su mamá le comento comida yo justamente en eses entonces ya trabajaba en construcción y bueno pues justamente me llamó a mi mucho la atención no la hija de la señora que vendía no y pues no sé prácticamente a mí me agradaba mucho como cocinaba su mamá y pues ella a veces bueno pues yaeeh cómo se dice ya ya así conociéndonos un poco más con ella pues ya un poco fuimos saliendo y bueno pues yo nosotros prácticamente trabajábamos a unas dos dos tres cuadras si no me equivoco justamente habíamos bueno uno de mis jefes tenía contrato no y luego de eso justamente su hija ya nos traía el almuerzo no que actualmente es mi esposa no es mi esposa m y y así poco a poco fuimos entablando como ella traía pues en ese entonces yo era ayudante todavía bueno pues nos fuimos conociendo ya que yo estaba encargado de recibir la comida pues prácticamente cada vez que venía pues prácticamente yo la fui conociendo más y más y bueno pues me agradó fue me agrado cómo era en fin era muy cariñosa era muy amable respetuosa y pues es lo que mayormente me agradó no de ella y bueno pues en ese entonces aún era todavía como le digo ayudante y todo eso y sabe usted muy bien o no sé si sabrá joven en ese entonces pues antes era un poco más complicado la vida no y a ver qué más le puedo comentar joven a ver yo le le comentaré acerca de cómo empecé no porque o sea quizá no me entienda y todo eso no joven yo ya empezado más antes pues joven hasta a mis trece catorce años si no me equivoco joven ya también cuarenta años ya ucha ya va pasando los años muy rápido joven uno ya envejece más de re pronto pues ya no es lo mismo joven el cuerpo ya es un poco más pesado joven ya no es es un poco fregado ahorita usted ahorita debe estar por sus veintitrés veinti quizás veinticinco años tenga o no sé joven ucha no a su edad pues ucha no uta no es lindo a esa edad tener pues joven y ahorita a ver ay pero yo yéndome no a otro a otro tema no como le estaba comentando joven yo hacía mis catorce años le cuento que he empezado como lustrabotas sí ucha no yo no ahorita me acuerdo que gracias a lo que me dijo uno de mis tíos que no tenía en ese entonces recursos de dónde sacar así mis padres eran de escasos recursos también no tenían ni pues hacía todo lo posible por ganarme al menos para para mis útiles en ese entonces no bueno pues prácticamente ya por eso ya lo deje el colegio ya no tenía de dónde sacar plata y empecé así como le digo empecé de lustrabotas mi justamente mi tío me obsequió uno de esos cajoncitos y me obsequio también unas cuantas monedas y bueno pues empecé de una vez empecé empecé por sé estar por la entity ahorita que me acuerdo luego sé estar por por el banco y justamente más más abajo no sé estar subiendo así todo todo el día sé dar vueltas y vueltas así ha sido un poco cansador joven le cuento y sestar cargando y a veces sé estar con sé estar cómo se dice tanto sé estar dando vueltas vueltas también sésé estar sacando no más joven poco a poco ya para mi almuerzo sé estar sacándome por lo menos así y bueno pues así con algunas cositas también así ganaba a veces otros trabajitos también tenía así ayudaba así de ayudante también trabajaba así iba ayudar a las a las señoras también de los mercados así algunas cositas se los sé estar cargando asíasí eso ya más o menos por mis quince años más o menos ya ya era un poco más jovencito y entonces y hay ratos sé estar ayudando ahí te lo cargaré ahí sé estar diciéndole a las señoras así a casi todos los mercados sé ir me acuerdo muy bien y algo que me acuerdo mucho muy exacto es que de una señora así me sabe me sabe invitar pues ucha no un almuerzo así bien lindo todo por ayudarle así y luego de eso ya un poco más en confianza con esa señora sabemos sabemos entrar así era buena era buena la señora ahorita que me acuerdo joven ucha no señora así personas así ucha no son es un poco difícil de olvidar es lo único que te llevas no de la vida así recuerdos bonitos de que hayas conocido así personas que te hayan ayudado y joven le comen le cuento uta no era terrible a ver la señora prácticamente ahorita que me acuerdo justamente había necesitaba ayu dice que su su hijo prácticamente ya ingresaba ya ya había ingresado si no me equivoco a la universidad y todo eso y pues ya no sé creo que como eso eso de la universidad ya ya te dan más tareas creo no ve tareas trabajos no sé qué más le da no ve pero ya que su hijo ya no le podía ayudar entonces ella ella no yo me presento pues no y le digo no no quiere ayuda se lo cargaré estito y ella ucha no bien que has venido joven me decía pues ucha no y ucha no llévamelo pues ayúdame bien así ya ya muy bien se lo he llevado al mercado y la cosa es que que se el mercado era pues este max paredes ahorita que me acuerdo joven hasta ahí sé estar sé estar cargando un cachito así y sé sé llevárselo y y sé decirle sé decirle pues por si acaso no necesitará por si acaso ayudita así para mañana así a la señora sé estar diciéndole si pues joven por favor me sabe decir ucha no ya si es posible ayúdame pues es que mi hijo ya está en la universidad y ya no tiene tiempo sabe sabe sabe decirme y y así un poco ya pues ahí ya le he ido conociendo un poco más más y me sabe estar pues invitando un poco más así un platito de comida así al mediodía y ucha no eso sabe ser futa no no yo sé estar servido con eso joven bien sabe ser antes no era la v la la vida como ahora ahora uta todo cuesta pues el almuerzo ya mira mínimo creo que encuentras ya a diez bolivianos así ya antes era pues un poco más bajo pero antes costaba pues la vida joven uta no era pues hasta ucha no un peso futa no hasta un peso costaba hoy en día un peso ya no ya no vale pues nada joven y así le cuento de de la señora así ehh lindo lindo he conocido así otras señoras también así ayudando así y ahorita a mis dieciséis diecisiete años si no me equivoco perdón joven he tomado mucho refresco eso pues joven ahorita es así como le comentaba a mis a mis dieciséis diecisiete años más o menos he entrado he empezado de ayudante así en construcción y ucha no a ver a mis diecisiete sí prácticamente ya casi cumplido diecisiete años ya ya he entrado a a trabajar así en construcción no sabía nada pues ucha de construcción un amigo me ha recomendado pues uta por qué no te metes a construcción así así vas a ganar incluso vas a estar pues aprendiendo los maestros te van a estar enseñando así al principio sencillo no va a ser pues no va a ser fácil vas a tener que te van a hacer preparar así mezclas ucha no así no sé va a hacer vas a cargar cementos y justamente eso era pues joven así he empezado he ido aprendiendo poco a poco pucha no ahorita me acuerdo bien mi primer empleo no así como constructor así como albañil mejor dicho no ahora ya construcción le digo en ahí le he pues he empezado con con un sueldo básico uta en ese entonces de cuánto ganaba pues si no me equivoco era treinta pesitos cuarenta pesitos así nomás más era joven ahí estaba pues como ayudante así y a veces así de cuando cuando estaban de buenas más o menos me saben aumentar los maestros así superiores que yo no ve eso me saben aumentar así poco a poco así he empezado pero así joven de ayudante y así poco a poco también he ido aprendiendo he ido aprendiendo no sabía ni cómo cómo mezclar así na ucha no eso no había aprendido pues en mi vida pero poco a poco he ido aprendiendo he ido aprendiendo ya era por lo menos ya ya llevaba así primerito se se los preparaba era un poco pesado era el trabajo pues eso de eso de preparar mezclar así la arena cemento no ve futa no había sido fregado pues en ese entonces uta como era chango pues no el cuerpo era pues ágil ese rato joven uta no ágil era una bala era luego ya así he ido sintiendo ya he ido subiendo un poco más y más así de edad ya ya tenía mis treinta cuarenta cuarenta años ya hasta ahoritita no ve ya pues un poco cuesta ahora ya un poquito pero más bien ahora yo ya ya ya soy contratista le cuento ya no yo ya he pasado pues toda esa mi etapa primero he empezado pues como ayudante le dije no ve luego he empezado ya a hacer algunos cordoncitos así de acera así así sé estar jugando luego me saben estar llamando pues tienes tiempo así me saben estar molestando ahí sí a veces sé estar diciendo a veces no sé estar diciendo también algunos malos sabe haber pues joven algunos futa no a veces te explotan también grave es un ratito joven y ahorita así he ido aprendiendo cordoncitos así tabiqueados luego ya luego ya he subido un poquito más he empezado a hacer ya machones lozas zapatas las zapatas un rato fregado también joven le cuento en la zapata pues ucha tienes que al cavar abajo ucha eso es fregado a partir de cincuenta setenta centímetros no ve pucha si es que está haciendo una calor puta oye vos sudas pues futa no terrible por más flaco que seas y ucha y ahorita mira que yo yo bueno no soy ni tan gordo no ni tan flaco que digamos ahí estoy en promedio pero qué qué qué pasará pues con los gorditos digo a veces los que se se meten ahí futa no ellos pueden pueden sudar agua debe ser fregado para ellos pero así siendo era flaco y aún todavía me acuerdo esa edad a mis veinte años más o menos a esa edad yo era bala balas para sé estar cavando dentro en la calor sabe ser fregado eso sí es bueno si perdón joven ese refresco pues hace rato me han invitado pues mis hijos y ucha no no he tenido no no no podía ni como rechazarles no uta a veces un poquito hace mal a veces ya el refresco pero así le cuento joven eso de de lo que le estaba comentando no ve de cavar adentro para la zapata justamente si es que si es que hace eso en en pleno sol estás cavando futa no eso es fregado es uta no sudas terrible pues joven por eso a veces cuando queremos cavar no estamos haciendo zapata pues no preferimos un clima así templadito ahí es bueno sí no es ni tan ni tan malo ni tan bueno así eso está bien así cavamos tranquilos pues futa cuando hay sol puta es es fregado no hay caso ya también cuando ya hay lluvia también fucha no hay sí ya pues ya nos jodemos pues prácticamente ya ahí nos caga la vida pues pero perdón joven así mis palabras pero son son pues palabras que he aprendido en la juventud antes los mayores nos trataban pues de de mierdas de cojudos nos trataban así pucha así era pues y a veces tanto estar rodeados así con ese tipo de personas no ucha no ya pues se te pega pues se te pega todo todo lo que hablan pues como hablan oye mierda me saben ahorita ahorita me he acordado así saben decirle pues a un ayudante ya pues que a veces no no sabe hacer caso pues a ver o si no saben estar insultándole de otras cosas así pero así saben llamarle pues algunos también no aprenden pues rápido también algunos ayudantes al hacer no sé al preparar estuco no apren no preparan no aprenden pues se les indica bien puta y no no entienden pues hasta yo sé estar puteando con eso grave así pues joven es es un caso a veces pero así por eso por eso se pasa no así es la ley de la vida como dicen así tienes que aprender de bajito luego vas a ir subiendo poco a poco así y ucha no y así ya a alargamientolgo ya te vas estableciendo aunque ahora ya veo ucha no ahora ya hay más competencia joven ya medio que no sé cómo será ya la juventud o los tiempos no de ahora ya los jóvenes son más despiertos ucha incluso changuitos así no no es changuitos pues es niño se podría decir no sé cómo estarán mis hijos también en esa parte no sé al ultimito así a los más menorcitos no sé no estoy controlando también pues yo hasta mi tercer hijo así hasta ahí más o menos controlaba pero luego ya con el trabajo ya ya te vas ya te vas pues ya te falta tiempo a veces ya cualquier trabajito hay así eventual así todo eso ya pues aquí no más pues joven ya no queda de otra ya tienes que tienes que sacar pues dinero hay que sacar dinero para todo para toda la familia pues yo también pues he tenido no ve seis hijos entonces ya pues tengo que sacar nomás pues dinero y ellos también pues que van a comer los más menorcitos y así ya algunos también ya hay que ayudarles así más que todo a los menorcitos no falta mi hijo que ya está en la universidad ya por lo menos está trabajando pues está trabajándose ya ahora de qué ya estará trabajando también pues ya eso yo ya no le he preguntado también ultimito igual estaba de ayudante igual así de construcción yo también le he enseñado alguito sabe estar sabemos estar yendo pues conmigo ahorita me acuerdo por eso me acuerdo bien de mis hijos un poco medio mayorcitos así de los menorcitos ya tanto no me acuerdo pues de los menorcitos ya no estoy pues ya no estoy tanto con ellos ya están más con su mamá están pues y ya pues ella nomás ya pues más sabe de de ellos y ahorita como le digo a mi hijo así hay veces le llevaba construcción así ehh conmigo sabe estar no hay pro problema ahí sabe estar conmigo se estar sé llevárselo también unos juguetitos así de la casa y sabe estar jugándose nomás no tampoco no sabe hacer renegar mucho así y así joven ya ha terminado su colegio así y no pues bien nomás luego será pues orgullo pues ya para el papá no ha terminado tu hijo ya ahora por lo menos ya está ingresando pues a la universidad uta no bien es pues yo hubi quisiera yo hubiera querido pues estudiar así pero antes no pues era complicado pues no no no había pues dinero eso también era pues ahorita si no no ya pues ya hubiera estudiado pues ucha no si mi papá me hubiera apoyado ya pues uta hubiera estudiado pues mi papá mi mamá ya también no no no teníamos mucho dinero en ese entonces y no recordar es grave pues joven ucha no así pues joven le cuento,1
